arm,index,image_id,category,label,area_ratio,size_stratum,connected_components,boundary_area_ratio,pixel_auroc,pixel_ap,image_score,normal_tail_p99,anomaly_tail_p01,raw_final_l1
A,1115,pcb2/Data/Images/Normal/0168.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43475544452667236,2.3881591815211323e-08,,3.3599405480089217e-09
A,1116,pcb2/Data/Images/Anomaly/034.JPG,pcb2,1,0.0022659173238323816,medium,3,0.8157894736842105,0.9774719445675347,0.5959384977748211,0.5570706725120544,8.493893983541057e-05,6.19013773572874e-09,0.003285407554358244
A,1117,pcb2/Data/Images/Normal/0923.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4344399571418762,1.2384115066765844e-08,,7.587439010414698e-10
A,1118,pcb2/Data/Images/Anomaly/044.JPG,pcb2,1,0.03594907648961703,large,3,0.5411569562512959,0.9365035913791729,0.26779255281373804,0.47707507014274597,2.0268296907488548e-07,6.694274023999469e-09,0.0002935474622063339
A,1119,pcb2/Data/Images/Normal/0178.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43015849590301514,8.93702978288502e-09,,4.677105369665924e-10
A,1120,pcb2/Data/Images/Normal/0800.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43210864067077637,5.4810861627174745e-08,,3.1025191304934197e-08
A,1121,pcb2/Data/Images/Normal/0013.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43238282203674316,1.5328300406736162e-08,,1.3044790803107276e-09
A,1122,pcb2/Data/Images/Normal/0514.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4396609365940094,1.7012061093168995e-08,,3.1858748972268813e-09
A,1123,pcb2/Data/Images/Anomaly/063.JPG,pcb2,1,0.0017180721813926448,medium,2,0.6182212581344902,0.9900008173472756,0.8816590227420205,0.44995835423469543,1.9050082755711628e-07,8.477694102282385e-09,0.0007131381426006556
A,1124,pcb2/Data/Images/Normal/0107.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4331507384777069,2.2887741479848955e-08,,3.912557389185167e-09
A,1125,pcb2/Data/Images/Anomaly/029.JPG,pcb2,1,0.0032386219644906906,large,1,0.6121979286536249,0.9990182102410611,0.774674839261562,0.5464019775390625,4.575372804538347e-05,0.0004264956514816731,0.003514334326609969
A,1126,pcb2/Data/Images/Normal/0811.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4235278069972992,1.0629816138418846e-08,,6.269762486965647e-10
A,1127,pcb2/Data/Images/Normal/0024.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43300673365592957,1.604278487832289e-08,,2.1610129241622644e-09
A,1128,pcb2/Data/Images/Normal/0994.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4244431257247925,1.5217390014754528e-08,,9.161311709249276e-10
A,1129,pcb2/Data/Images/Anomaly/012.JPG,pcb2,1,0.002053487574723096,medium,1,1.0,0.9926623081745506,0.30946892999194464,0.44662177562713623,1.8571434168279666e-08,1.1547596656669157e-08,5.368375965986161e-09
A,1130,pcb2/Data/Images/Anomaly/030.JPG,pcb2,1,0.0018261504747991235,medium,3,0.8612244897959184,0.9983818944813975,0.4376277404723305,0.5214794278144836,3.33682896780374e-06,6.432941881939769e-05,0.003636566922068596
A,1131,pcb2/Data/Images/Anomaly/084.JPG,pcb2,1,0.004207599767445327,large,5,0.8821966341895483,0.9938381569999823,0.3234585742859497,0.44818323850631714,1.398429844812199e-06,4.6183341595451566e-08,0.0035888056736439466
A,1132,pcb2/Data/Images/Anomaly/090.JPG,pcb2,1,0.002716864685976655,medium,1,0.9506172839506173,0.9980286118661345,0.5011395990060524,0.5313008427619934,1.178958063974278e-05,2.0956968000973575e-05,0.004407885018736124
A,1133,pcb2/Data/Images/Anomaly/096.JPG,pcb2,1,0.004099521474038848,large,4,0.9354545454545454,0.9602012322654743,0.3101502674021435,0.4749797582626343,2.510315243853256e-05,7.00893565408478e-09,0.004502843599766493
A,1134,pcb2/Data/Images/Anomaly/033.JPG,pcb2,1,0.0026050595548665046,medium,4,0.7567954220314735,0.9870312523595796,0.7006860550132028,0.4803852140903473,5.0500998440838885e-06,5.113414580648623e-09,0.003630693070590496
A,1135,pcb2/Data/Images/Anomaly/095.JPG,pcb2,1,0.004341765924777508,large,3,0.9991416309012876,0.995583381113949,0.45334780091214705,0.46125486493110657,1.9981618606834672e-05,9.517689818494546e-07,0.0034372603986412287
A,1136,pcb2/Data/Images/Normal/0730.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43432337045669556,7.526863043949561e-08,,1.0243754289263052e-08
A,1137,pcb2/Data/Images/Normal/0705.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4523482620716095,2.1047769749316103e-08,,2.0707249248630433e-09
A,1138,pcb2/Data/Images/Normal/0619.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4403197765350342,3.249825297757525e-08,,5.716536133348882e-09
A,1139,pcb2/Data/Images/Normal/0377.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43531790375709534,4.6853632085230856e-08,,2.379469776769838e-08
A,1140,pcb2/Data/Images/Anomaly/078.JPG,pcb2,1,0.0024522592090159656,medium,1,0.5759878419452887,0.9997618669476865,0.9059486710635195,0.5164939165115356,1.3545515002988395e-06,0.0008170293876901269,0.0032226128969341516
A,1141,pcb2/Data/Images/Anomaly/040.JPG,pcb2,1,0.016931023687780444,large,7,0.6064274708342505,0.9288396253422905,0.10543083620625708,0.45005494356155396,4.737757564043932e-08,6.9865433438565105e-09,6.2020610869240045e-09
A,1142,pcb2/Data/Images/Anomaly/092.JPG,pcb2,1,0.004882157391809901,large,8,1.0,0.9919075790233602,0.2711908369623027,0.4386484622955322,4.563538823276758e-06,1.3941717114107632e-08,0.002186333993449807
A,1143,pcb2/Data/Images/Anomaly/068.JPG,pcb2,1,0.0017553405584293615,medium,5,0.8450106157112527,0.9934757643430603,0.5740572641669915,0.4741629362106323,1.3057173191555194e-06,7.99907606818806e-09,0.00270418100990355
A,1144,pcb2/Data/Images/Normal/0333.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43397364020347595,2.5466430741971635e-08,,4.88859219771598e-09
A,1145,pcb2/Data/Images/Anomaly/038.JPG,pcb2,1,0.002601332717162833,medium,3,0.7879656160458453,0.9902985711981376,0.12471760411141541,0.44550949335098267,3.585020280638673e-08,1.4323429553542155e-08,4.875270747106697e-07
A,1146,pcb2/Data/Images/Normal/0784.JPG,pcb2,0,0.0,normal,0,0.0,,,0.45436689257621765,3.014604743611926e-08,,5.86510452649236e-07
A,1147,pcb2/Data/Images/Normal/0629.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4417543113231659,1.683463501933602e-08,,1.8009934654728e-09
A,1148,pcb2/Data/Images/Normal/0172.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42169955372810364,2.918031860588144e-08,,5.412987391650859e-09
A,1149,pcb2/Data/Images/Normal/0844.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42413172125816345,1.2246219149858462e-08,,9.007718460019021e-10
A,1150,pcb2/Data/Images/Anomaly/026.JPG,pcb2,1,0.002694503659754625,medium,4,0.9183955739972337,0.9969415562711775,0.5042839009796688,0.48822107911109924,1.281866934732534e-05,1.8872621012633317e-06,0.004762754309922457
A,1151,pcb2/Data/Images/Anomaly/049.JPG,pcb2,1,0.0034585053890073196,large,2,1.0,0.8474893143276844,0.01723951992668493,0.45284271240234375,2.4378133289815196e-08,4.598794678400964e-09,3.3592664205883693e-09
H,1152,pcb2/Data/Images/Anomaly/060.JPG,pcb2,1,0.001341661573321805,medium,2,0.825,0.9990194060064453,0.7601111737637927,0.6191075444221497,1.3577694062405499e-06,3.4933666483993875e-06,0.0015186617383733392
H,1153,pcb2/Data/Images/Anomaly/097.JPG,pcb2,1,0.002623693743384863,medium,1,0.9744318181818182,0.9973245965276408,0.5388594555554589,0.3393227458000183,5.2554476326349686e-08,1.5050700241658888e-08,7.839102181605995e-05
H,1154,pcb2/Data/Images/Anomaly/051.JPG,pcb2,1,0.002124297491092858,medium,4,0.7894736842105263,0.9834868324407231,0.17321232950984633,0.3257075846195221,7.922377420754856e-09,5.282688508856381e-09,3.358367806072238e-08
H,1155,pcb2/Data/Images/Normal/0174.JPG,pcb2,0,0.0,normal,0,0.0,,,0.25237736105918884,9.919514099010485e-09,,2.3507065183281384e-09
H,1156,pcb2/Data/Images/Anomaly/077.JPG,pcb2,1,0.0025454301516077576,medium,10,0.9604685212298683,0.9923703275015427,0.39939703493786705,0.6438623070716858,1.4542980352416635e-05,4.090814229584794e-07,0.0019245636649429798
H,1157,pcb2/Data/Images/Normal/0518.JPG,pcb2,0,0.0,normal,0,0.0,,,0.25948670506477356,6.741763591833205e-09,,9.93596538378938e-10
H,1158,pcb2/Data/Images/Anomaly/037.JPG,pcb2,1,0.0032460756398980336,large,6,0.7290470723306545,0.978089417240785,0.5989719278817742,0.6396216750144958,1.4225777249521343e-06,8.232495929405559e-08,0.001697614323347807
H,1159,pcb2/Data/Images/Anomaly/079.JPG,pcb2,1,0.002508161774571041,medium,4,0.6731054977711739,0.9919588572026745,0.7886218165122866,0.6169736981391907,5.002195280212618e-07,1.1767772534199139e-08,0.0018986620707437396
H,1160,pcb2/Data/Images/Anomaly/083.JPG,pcb2,1,0.0011925880651749378,medium,1,0.771875,0.9992772146124684,0.5420546446208611,0.30206069350242615,8.201763712634147e-09,1.551247130748834e-08,2.1683675299755123e-08
H,1161,pcb2/Data/Images/Anomaly/056.JPG,pcb2,1,0.0008497189964371431,small,2,0.8157894736842105,0.8502036567550562,0.002609040556191194,0.25504612922668457,7.755342146253952e-09,3.278326277111887e-09,3.965154427021389e-09
H,1162,pcb2/Data/Images/Normal/0488.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2378370761871338,6.163177079798743e-09,,3.785033397818438e-10
H,1163,pcb2/Data/Images/Normal/0294.JPG,pcb2,0,0.0,normal,0,0.0,,,0.21992669999599457,6.76189060300203e-09,,5.338304243096559e-10
H,1164,pcb2/Data/Images/Anomaly/089.JPG,pcb2,1,0.003044826403899763,medium,3,1.0,0.998110085031509,0.48718675462236405,0.5904091596603394,6.373101768986089e-06,9.910982953442726e-06,0.004077118821442127
H,1165,pcb2/Data/Images/Normal/0617.JPG,pcb2,0,0.0,normal,0,0.0,,,0.22972571849822998,5.436609384901203e-09,,2.757152839372168e-10
H,1166,pcb2/Data/Images/Anomaly/017.JPG,pcb2,1,0.00310445580715851,medium,1,0.49939975990396157,0.9993143524012967,0.8271371851264092,0.6770572066307068,1.2540789612103254e-05,0.0003153477737214416,0.002841691253706813
H,1167,pcb2/Data/Images/Normal/0490.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2396356761455536,6.789335316170764e-09,,5.092631316649943e-10
H,1168,pcb2/Data/Images/Anomaly/070.JPG,pcb2,1,0.0015652718355421058,medium,1,0.7047619047619048,0.9995356856684982,0.8009460126679956,0.6170222163200378,3.764268683426053e-07,9.851653885561973e-06,0.0017637104028835893
H,1169,pcb2/Data/Images/Normal/0423.JPG,pcb2,0,0.0,normal,0,0.0,,,0.22524380683898926,5.47302025921681e-09,,4.5246656421582543e-10
H,1170,pcb2/Data/Images/Anomaly/007.JPG,pcb2,1,0.003301978205453109,large,1,0.9887133182844243,0.9963343078677656,0.38470632910613267,0.5990369319915771,6.528601079480723e-05,4.9032405513571575e-06,0.005120997782796621
H,1171,pcb2/Data/Images/Anomaly/003.JPG,pcb2,1,0.002392629805757219,medium,2,1.0,0.9841819445358992,0.2760884714826998,0.5591053366661072,1.2935602171637584e-05,1.9886873303676111e-07,0.001270027132704854
H,1172,pcb2/Data/Images/Anomaly/043.JPG,pcb2,1,0.008877327410145942,large,10,0.5382031905961377,0.9369851748764546,0.11127305353792408,0.3813805878162384,4.3784439185401425e-08,4.428411415347e-09,0.00013953578309156
H,1173,pcb2/Data/Images/Anomaly/022.JPG,pcb2,1,0.001956589794427632,medium,1,0.6723809523809524,0.9996353875214512,0.8493095450627594,0.6222854852676392,2.4722355647099903e-06,5.51454140804708e-05,0.0014839242212474346
H,1174,pcb2/Data/Images/Normal/0739.JPG,pcb2,0,0.0,normal,0,0.0,,,0.27256932854652405,7.567644288997144e-09,,6.483876213714268e-10
H,1175,pcb2/Data/Images/Normal/0569.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2512262165546417,7.712568361739613e-09,,5.602261987647239e-10
H,1176,pcb2/Data/Images/Anomaly/041.JPG,pcb2,1,0.017516137207256897,large,1,0.5661702127659575,0.984760108852647,0.5248524308573534,0.6970286965370178,5.178744322620332e-05,2.623579348437488e-06,0.0038684033788740635
H,1177,pcb2/Data/Images/Normal/0306.JPG,pcb2,0,0.0,normal,0,0.0,,,0.24551889300346375,7.132038959412057e-09,,7.929036871523465e-10
H,1178,pcb2/Data/Images/Normal/0261.JPG,pcb2,0,0.0,normal,0,0.0,,,0.25656598806381226,7.056653483772379e-09,,6.50356712927902e-10
H,1179,pcb2/Data/Images/Normal/0427.JPG,pcb2,0,0.0,normal,0,0.0,,,0.25652116537094116,9.957029867280198e-09,,1.8502415155552399e-09
H,1180,pcb2/Data/Images/Anomaly/082.JPG,pcb2,1,0.0009056215619922184,small,1,0.9876543209876543,0.998398632143657,0.2752067452589953,0.613949716091156,6.1980917962500826e-06,3.706649658852257e-05,0.0014089891919866204
H,1181,pcb2/Data/Images/Normal/0208.JPG,pcb2,0,0.0,normal,0,0.0,,,0.243996262550354,8.312058596970928e-09,,1.2791925296795625e-09
H,1182,pcb2/Data/Images/Normal/0725.JPG,pcb2,0,0.0,normal,0,0.0,,,0.27187395095825195,1.1395514754042324e-08,,3.246868551798343e-09
H,1183,pcb2/Data/Images/Normal/0237.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2771838307380676,9.08041020153405e-09,,6.072566449688566e-09
H,1184,pcb2/Data/Images/Normal/0751.JPG,pcb2,0,0.0,normal,0,0.0,,,0.23064588010311127,6.940469976512986e-09,,6.019052478656306e-10
H,1185,pcb2/Data/Images/Normal/0688.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2543327808380127,5.509555922600384e-09,,2.4865939862728226e-10
H,1186,pcb2/Data/Images/Anomaly/016.JPG,pcb2,1,0.002482073910645339,medium,1,0.6786786786786787,0.9992246363557888,0.7883974506684659,0.6664350628852844,4.67843938167789e-06,4.251382051734254e-05,0.002565037924796343
H,1187,pcb2/Data/Images/Anomaly/042.JPG,pcb2,1,0.0187795351888016,large,1,0.5026791029966263,0.9781631082030602,0.3948261250029146,0.3860827088356018,8.576956922468071e-09,4.279534948636865e-09,2.1162065433344424e-09
H,1188,pcb2/Data/Images/Normal/0100.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2574625611305237,7.693389036944609e-09,,9.35652777478424e-10
H,1189,pcb2/Data/Images/Normal/0026.JPG,pcb2,0,0.0,normal,0,0.0,,,0.259081095457077,7.6721491382159e-09,,6.538060648431099e-10
H,1190,pcb2/Data/Images/Normal/0011.JPG,pcb2,0,0.0,normal,0,0.0,,,0.24801133573055267,8.427066156002638e-09,,6.452440803883519e-10
H,1191,pcb2/Data/Images/Normal/0286.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2495495229959488,6.126680052176425e-09,,3.1961172597405607e-10
A,1152,pcb2/Data/Images/Anomaly/060.JPG,pcb2,1,0.001341661573321805,medium,2,0.825,0.9988515973953384,0.7141607865900684,0.4519192576408386,2.478655005688779e-07,4.767402970173862e-07,0.0016241671983152628
A,1153,pcb2/Data/Images/Anomaly/097.JPG,pcb2,1,0.002623693743384863,medium,1,0.9744318181818182,0.9971265492200609,0.3938178018526342,0.4507448971271515,1.6427292166554253e-06,8.014332024686155e-07,0.0012015205575153232
A,1154,pcb2/Data/Images/Anomaly/051.JPG,pcb2,1,0.002124297491092858,medium,4,0.7894736842105263,0.9056032972921334,0.010099796383272743,0.45009613037109375,1.6947781844578458e-08,7.33796712282242e-09,1.482630240801086e-09
A,1155,pcb2/Data/Images/Normal/0174.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42631202936172485,1.3385308861302292e-08,,1.5409553633105588e-09
A,1156,pcb2/Data/Images/Anomaly/077.JPG,pcb2,1,0.0025454301516077576,medium,10,0.9604685212298683,0.9941282164741527,0.44775268005263924,0.45727479457855225,1.7954455699964456e-07,1.998409615566743e-08,0.0012414281954988837
A,1157,pcb2/Data/Images/Normal/0518.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4341176450252533,3.594992747935066e-08,,1.4373015666535593e-08
A,1158,pcb2/Data/Images/Anomaly/037.JPG,pcb2,1,0.0032460756398980336,large,6,0.7290470723306545,0.9861204000593032,0.6282419686396377,0.4740808308124542,3.1545721412840066e-07,9.79590186744872e-09,0.0012899590656161308
A,1159,pcb2/Data/Images/Anomaly/079.JPG,pcb2,1,0.002508161774571041,medium,4,0.6731054977711739,0.9948944097174115,0.7935559290783974,0.4640747010707855,1.4837407888990128e-06,7.346581565315091e-09,0.003277482930570841
A,1160,pcb2/Data/Images/Anomaly/083.JPG,pcb2,1,0.0011925880651749378,medium,1,0.771875,0.9991359503962627,0.5321318945341965,0.44004547595977783,8.977269061460902e-08,1.570921597249253e-07,0.00022646664001513273
A,1161,pcb2/Data/Images/Anomaly/056.JPG,pcb2,1,0.0008497189964371431,small,2,0.8157894736842105,0.842261874379641,0.0024823754941557044,0.43223196268081665,1.8929258160937934e-08,5.978275652296361e-09,1.9705408416115233e-09
A,1162,pcb2/Data/Images/Normal/0488.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42409923672676086,1.648333380899203e-08,,2.1905071090344563e-09
A,1163,pcb2/Data/Images/Normal/0294.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43458396196365356,1.6043344430727302e-08,,1.353343659360462e-09
A,1164,pcb2/Data/Images/Anomaly/089.JPG,pcb2,1,0.003044826403899763,medium,3,1.0,0.9978043791704574,0.4515917392185816,0.5163710117340088,1.0333797035855241e-05,2.2440110114985146e-05,0.004314487800002098
A,1165,pcb2/Data/Images/Normal/0617.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42951440811157227,4.7832937610792214e-08,,9.196004846501182e-09
A,1166,pcb2/Data/Images/Anomaly/017.JPG,pcb2,1,0.00310445580715851,medium,1,0.49939975990396157,0.9993341037698487,0.8659911398853404,0.4689078629016876,3.037397675598186e-07,2.4721673526073573e-06,0.002456792164593935
A,1167,pcb2/Data/Images/Normal/0490.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43734845519065857,4.526489405520806e-08,,1.6041536099464793e-08
A,1168,pcb2/Data/Images/Anomaly/070.JPG,pcb2,1,0.0015652718355421058,medium,1,0.7047619047619048,0.9993021398567787,0.7215920692036175,0.4446529746055603,1.6391180679420359e-07,3.876925347867655e-06,0.0021403750870376825
A,1169,pcb2/Data/Images/Normal/0423.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43446052074432373,4.7558316396134614e-08,,8.382600391598771e-09
A,1170,pcb2/Data/Images/Anomaly/007.JPG,pcb2,1,0.003301978205453109,large,1,0.9887133182844243,0.9957705582933194,0.3821215714173295,0.5516904592514038,0.00032985955476760864,2.1995674615027383e-06,0.004553799517452717
A,1171,pcb2/Data/Images/Anomaly/003.JPG,pcb2,1,0.002392629805757219,medium,2,1.0,0.9952640252146495,0.30588398462353933,0.437051922082901,4.311528414291388e-07,9.890942465062835e-08,0.0010821787873283029
A,1172,pcb2/Data/Images/Anomaly/043.JPG,pcb2,1,0.008877327410145942,large,10,0.5382031905961377,0.9549203068595837,0.13861811584760042,0.461389422416687,1.5084752646998822e-07,1.0814626527633209e-08,0.0002839349035639316
A,1173,pcb2/Data/Images/Anomaly/022.JPG,pcb2,1,0.001956589794427632,medium,1,0.6723809523809524,0.9996570348870395,0.822840683286219,0.45106950402259827,1.8191538231349114e-07,7.364231805695454e-06,0.0015561191830784082
A,1174,pcb2/Data/Images/Normal/0739.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43703970313072205,3.332137410438918e-08,,4.0969831971438e-09
A,1175,pcb2/Data/Images/Normal/0569.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4335964322090149,3.438321982685011e-08,,7.701423498929216e-09
A,1176,pcb2/Data/Images/Anomaly/041.JPG,pcb2,1,0.017516137207256897,large,1,0.5661702127659575,0.9710805089259946,0.347616769598514,0.4503088891506195,1.6256454671292886e-07,7.466557150337394e-09,0.00023916896316222847
A,1177,pcb2/Data/Images/Normal/0306.JPG,pcb2,0,0.0,normal,0,0.0,,,0.426472932100296,2.0345428453083514e-08,,1.8179373562077217e-09
A,1178,pcb2/Data/Images/Normal/0261.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43398043513298035,1.3200538440116816e-08,,1.4180677743169667e-09
A,1179,pcb2/Data/Images/Normal/0427.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42536038160324097,2.1161206120723364e-08,,2.9404252366305172e-09
A,1180,pcb2/Data/Images/Anomaly/082.JPG,pcb2,1,0.0009056215619922184,small,1,0.9876543209876543,0.998417759094155,0.25520793325164004,0.45270317792892456,9.548082289256854e-07,1.4817785995546728e-05,0.001223815488629043
A,1181,pcb2/Data/Images/Normal/0208.JPG,pcb2,0,0.0,normal,0,0.0,,,0.431011825799942,3.185587971188397e-08,,6.075464575872047e-09
A,1182,pcb2/Data/Images/Normal/0725.JPG,pcb2,0,0.0,normal,0,0.0,,,0.44384804368019104,5.2404786288207106e-08,,9.83357573147714e-09
A,1183,pcb2/Data/Images/Normal/0237.JPG,pcb2,0,0.0,normal,0,0.0,,,0.44950568675994873,7.263628276632517e-08,,2.6041881540095346e-08
A,1184,pcb2/Data/Images/Normal/0751.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42803797125816345,3.4773655954722926e-08,,8.76075816336197e-08
A,1185,pcb2/Data/Images/Normal/0688.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4296479821205139,1.0874049216624826e-08,,6.351295045448069e-10
A,1186,pcb2/Data/Images/Anomaly/016.JPG,pcb2,1,0.002482073910645339,medium,1,0.6786786786786787,0.9992780330113793,0.7939372128697965,0.5271309614181519,4.3218246901233215e-06,0.00028637846116907895,0.003581499680876732
A,1187,pcb2/Data/Images/Anomaly/042.JPG,pcb2,1,0.0187795351888016,large,1,0.5026791029966263,0.8541217797003492,0.056536811360532443,0.45965272188186646,1.6831872784450752e-08,5.993631368994556e-09,1.4437815387680075e-09
A,1188,pcb2/Data/Images/Normal/0100.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43861785531044006,6.136561125913431e-08,,9.594694816428273e-09
A,1189,pcb2/Data/Images/Normal/0026.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43655261397361755,1.6472304409376193e-08,,1.0361616009646468e-09
A,1190,pcb2/Data/Images/Normal/0011.JPG,pcb2,0,0.0,normal,0,0.0,,,0.43811699748039246,7.40752099659403e-08,,1.2094220380731713e-07
A,1191,pcb2/Data/Images/Normal/0286.JPG,pcb2,0,0.0,normal,0,0.0,,,0.42993924021720886,7.173878202593187e-08,,3.239173551605745e-08
H,1192,pcb2/Data/Images/Anomaly/093.JPG,pcb2,1,0.0024671665598306526,medium,5,1.0,0.9987216934845071,0.5234817966406856,0.5589396953582764,6.087764177209465e-07,2.1094860130688176e-05,0.0031503639183938503
H,1193,pcb2/Data/Images/Normal/0363.JPG,pcb2,0,0.0,normal,0,0.0,,,0.23630231618881226,7.13907821747739e-09,,4.767535810579204e-10
H,1194,pcb2/Data/Images/Anomaly/061.JPG,pcb2,1,0.0017926089354660783,medium,3,0.8482328482328483,0.9988252380418687,0.5211568849409978,0.6161289215087891,2.816593905663467e-06,3.767769885598682e-05,0.0017380223143845797
H,1195,pcb2/Data/Images/Anomaly/058.JPG,pcb2,1,0.0005329377916250503,small,1,0.9370629370629371,0.9999217207520554,0.8929765883115104,0.3060420751571655,1.1476277705924076e-08,2.3493081258152415e-08,5.9109126482326246e-08
H,1196,pcb2/Data/Images/Normal/0621.JPG,pcb2,0,0.0,normal,0,0.0,,,0.27643513679504395,8.876209989239214e-09,,2.0247923337990414e-09
H,1197,pcb2/Data/Images/Normal/0954.JPG,pcb2,0,0.0,normal,0,0.0,,,0.24122732877731323,6.303333854873472e-09,,3.1788444099234425e-10
H,1198,pcb2/Data/Images/Normal/0320.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2551800310611725,1.0049447496385255e-08,,7.987491223993004e-10
H,1199,pcb2/Data/Images/Normal/0545.JPG,pcb2,0,0.0,normal,0,0.0,,,0.23468917608261108,7.582275252104864e-09,,1.1528183962994376e-09
H,1200,pcb2/Data/Images/Anomaly/074.JPG,pcb2,1,0.0036783888135239486,large,1,0.48632218844984804,0.9994026565872015,0.8096104957603404,0.6797906160354614,5.60891112399986e-06,0.00044328722287900746,0.0036589179653674364
H,1201,pcb2/Data/Images/Anomaly/021.JPG,pcb2,1,0.003916906426558936,large,5,0.730732635585157,0.9964187541802327,0.6416472424163426,0.6695987582206726,3.5470136481308145e-06,2.732687107709353e-07,0.0026811566203832626
H,1202,pcb2/Data/Images/Anomaly/039.JPG,pcb2,1,0.002761586738420715,medium,2,0.6342780026990553,0.9981268364557997,0.5861527177663581,0.6392991542816162,9.021485993798706e-07,7.222105296023074e-07,0.002514756517484784
H,1203,pcb2/Data/Images/Anomaly/064.JPG,pcb2,1,0.002761586738420715,medium,2,0.7908232118758435,0.9984172857677724,0.5374367542141208,0.606529176235199,5.45614238944836e-06,3.3675147278700024e-05,0.002836305182427168
H,1204,pcb2/Data/Images/Anomaly/008.JPG,pcb2,1,0.004539288323072107,large,1,0.9860426929392446,0.9965397586294314,0.42391427907288665,0.6382051706314087,5.3499235946219414e-05,1.12295083454228e-05,0.004907139111310244
H,1205,pcb2/Data/Images/Normal/0968.JPG,pcb2,0,0.0,normal,0,0.0,,,0.31673097610473633,5.579551931589322e-09,,2.6037202949247273e-10
H,1206,pcb2/Data/Images/Anomaly/005.JPG,pcb2,1,0.0029777433252336726,medium,2,1.0,0.9929913981112968,0.2027360453234708,0.5820759534835815,0.00012199915363453329,1.186534427688457e-05,0.003101453185081482
H,1207,pcb2/Data/Images/Normal/0796.JPG,pcb2,0,0.0,normal,0,0.0,,,0.3371571898460388,7.166798710045441e-09,,5.0166387710604e-10
H,1208,pcb2/Data/Images/Normal/0479.JPG,pcb2,0,0.0,normal,0,0.0,,,0.4491032660007477,5.291649785021946e-08,,6.300132372416556e-05
H,1209,pcb2/Data/Images/Anomaly/050.JPG,pcb2,1,0.0016062670502824943,medium,1,1.0,0.767408110778862,0.00313184762610959,0.5822662115097046,9.786868560013318e-08,5.312557060932477e-09,1.4183046914695296e-07
H,1210,pcb2/Data/Images/Anomaly/028.JPG,pcb2,1,0.006182823750391318,large,2,0.5895117540687161,0.9982972927034681,0.7407061495352809,0.7299486398696899,6.871584628242999e-05,0.00027748700813390315,0.0045715090818703175
H,1211,pcb2/Data/Images/Normal/0690.JPG,pcb2,0,0.0,normal,0,0.0,,,0.28080272674560547,9.019004210131243e-09,,6.717401079825436e-10
H,1212,pcb2/Data/Images/Anomaly/009.JPG,pcb2,1,0.0036113057348578586,large,2,1.0,0.9958969377785851,0.3105518069745492,0.5960751175880432,1.7575241145095788e-05,4.390410140331369e-06,0.004391923081129789
H,1213,pcb2/Data/Images/Normal/0869.JPG,pcb2,0,0.0,normal,0,0.0,,,0.2538875341415405,5.722368356941843e-09,,2.6643659500891204e-10
H,1214,pcb2/Data/Images/Anomaly/076.JPG,pcb2,1,0.0013602957618401633,medium,2,0.7150684931506849,0.9998562650685621,0.889047109412188,0.6442663073539734,9.86159921012586e-06,0.0003498663136269897,0.0015340207610279322
