row_type,term,term_right,family,batch_count,raw_gradient_norm,weighted_gradient_norm,cosine,loss_value,batch,category,coefficient,active_parameter_tensors,left_norm,right_norm
cosine,classification,dice_abnormal,dfg_qk,,,,,,3,capsules,,0,0.0,0.00023209000937640667
cosine,classification,dice_abnormal,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,dice_abnormal,text_adapter,,,,-0.1597885638475418,,3,capsules,,15,0.09800268709659576,0.02815674990415573
cosine,classification,dice_abnormal,soft_prompt,,,,0.40439385175704956,,3,capsules,,2,0.07671237736940384,0.050921306014060974
cosine,classification,KG,conv_lora,,,,,,3,capsules,,0,0.0406147800385952,0.0
cosine,classification,KG,image_projection,,,,,,3,capsules,,0,0.19914069771766663,0.0
cosine,classification,KG,dfg_qk,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,KG,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,KG,text_adapter,,,,-0.04117371886968613,,3,capsules,,6,0.09800268709659576,0.027535859495401382
cosine,classification,KG,soft_prompt,,,,0.2816570997238159,,3,capsules,,2,0.07671237736940384,2.489419460296631
cosine,classification,K,conv_lora,,,,,,3,capsules,,0,0.0406147800385952,0.0
cosine,classification,K,image_projection,,,,,,3,capsules,,0,0.19914069771766663,0.0
cosine,classification,K,dfg_qk,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,K,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,K,text_adapter,,,,0.0015242259250953794,,3,capsules,,6,0.09800268709659576,0.00048291246639564633
cosine,classification,K,soft_prompt,,,,0.010392499156296253,,3,capsules,,2,0.07671237736940384,0.09664327651262283
cosine,classification,Anchor,conv_lora,,,,-0.0029272648971527815,,3,capsules,,27,0.0406147800385952,0.0046310946345329285
cosine,classification,Anchor,image_projection,,,,-0.00965940486639738,,3,capsules,,21,0.19914069771766663,0.003149435855448246
cosine,classification,Anchor,dfg_qk,,,,,,3,capsules,,0,0.0,0.0014514914946630597
cosine,classification,Anchor,ss2d,,,,,,3,capsules,,0,0.0,0.0006180328782647848
cosine,classification,Anchor,text_adapter,,,,,,3,capsules,,0,0.09800268709659576,0.0
cosine,classification,Anchor,soft_prompt,,,,,,3,capsules,,0,0.07671237736940384,0.0
cosine,focal,dice_normal,conv_lora,,,,0.8825534582138062,,3,capsules,,27,1.0650346279144287,0.034406039863824844
cosine,focal,dice_normal,image_projection,,,,0.9224326610565186,,3,capsules,,21,2.674903392791748,0.10926418006420135
cosine,focal,dice_normal,dfg_qk,,,,0.4492678940296173,,3,capsules,,6,4.595259088091552e-05,1.2601836942849332e-06
cosine,focal,dice_normal,ss2d,,,,,,3,capsules,,24,0.0,0.0
cosine,focal,dice_normal,text_adapter,,,,0.8604352474212646,,3,capsules,,15,0.006439839024096727,0.0002162953605875373
cosine,focal,dice_normal,soft_prompt,,,,0.7905583381652832,,3,capsules,,2,0.007449445314705372,0.00033947997144423425
cosine,focal,dice_abnormal,conv_lora,,,,0.9649876356124878,,3,capsules,,27,1.0650346279144287,6.777609348297119
cosine,focal,dice_abnormal,image_projection,,,,0.9693655967712402,,3,capsules,,21,2.674903392791748,19.18695068359375
cosine,focal,dice_abnormal,dfg_qk,,,,0.9121485948562622,,3,capsules,,6,4.595259088091552e-05,0.00023209000937640667
cosine,focal,dice_abnormal,ss2d,,,,,,3,capsules,,24,0.0,0.0
cosine,focal,dice_abnormal,text_adapter,,,,0.6859126091003418,,3,capsules,,15,0.006439839024096727,0.02815674990415573
cosine,focal,dice_abnormal,soft_prompt,,,,0.6265379786491394,,3,capsules,,2,0.007449445314705372,0.050921306014060974
cosine,focal,KG,conv_lora,,,,,,3,capsules,,0,1.0650346279144287,0.0
cosine,focal,KG,image_projection,,,,,,3,capsules,,0,2.674903392791748,0.0
cosine,focal,KG,dfg_qk,,,,,,3,capsules,,0,4.595259088091552e-05,0.0
cosine,focal,KG,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,focal,KG,text_adapter,,,,0.027736419811844826,,3,capsules,,6,0.006439839024096727,0.027535859495401382
cosine,focal,KG,soft_prompt,,,,0.11210408061742783,,3,capsules,,2,0.007449445314705372,2.489419460296631
cosine,focal,K,conv_lora,,,,,,3,capsules,,0,1.0650346279144287,0.0
cosine,focal,K,image_projection,,,,,,3,capsules,,0,2.674903392791748,0.0
cosine,focal,K,dfg_qk,,,,,,3,capsules,,0,4.595259088091552e-05,0.0
cosine,focal,K,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,focal,K,text_adapter,,,,0.005734893959015608,,3,capsules,,6,0.006439839024096727,0.00048291246639564633
cosine,focal,K,soft_prompt,,,,0.010613310150802135,,3,capsules,,2,0.007449445314705372,0.09664327651262283
cosine,focal,Anchor,conv_lora,,,,-0.003815123811364174,,3,capsules,,27,1.0650346279144287,0.0046310946345329285
cosine,focal,Anchor,image_projection,,,,-0.002859847154468298,,3,capsules,,21,2.674903392791748,0.003149435855448246
cosine,focal,Anchor,dfg_qk,,,,-0.20480220019817352,,3,capsules,,6,4.595259088091552e-05,0.0014514914946630597
cosine,focal,Anchor,ss2d,,,,,,3,capsules,,24,0.0,0.0006180328782647848
cosine,focal,Anchor,text_adapter,,,,,,3,capsules,,0,0.006439839024096727,0.0
cosine,focal,Anchor,soft_prompt,,,,,,3,capsules,,0,0.007449445314705372,0.0
cosine,dice_normal,dice_abnormal,conv_lora,,,,0.8688936829566956,,3,capsules,,27,0.034406039863824844,6.777609348297119
cosine,dice_normal,dice_abnormal,image_projection,,,,0.9392168521881104,,3,capsules,,21,0.10926418006420135,19.18695068359375
cosine,dice_normal,dice_abnormal,dfg_qk,,,,0.40032950043678284,,3,capsules,,6,1.2601836942849332e-06,0.00023209000937640667
cosine,dice_normal,dice_abnormal,ss2d,,,,,,3,capsules,,24,0.0,0.0
cosine,dice_normal,dice_abnormal,text_adapter,,,,0.9419962763786316,,3,capsules,,15,0.0002162953605875373,0.02815674990415573
cosine,dice_normal,dice_abnormal,soft_prompt,,,,0.9459984302520752,,3,capsules,,2,0.00033947997144423425,0.050921306014060974
cosine,dice_normal,KG,conv_lora,,,,,,3,capsules,,0,0.034406039863824844,0.0
cosine,dice_normal,KG,image_projection,,,,,,3,capsules,,0,0.10926418006420135,0.0
cosine,dice_normal,KG,dfg_qk,,,,,,3,capsules,,0,1.2601836942849332e-06,0.0
cosine,dice_normal,KG,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,dice_normal,KG,text_adapter,,,,0.010612418875098228,,3,capsules,,6,0.0002162953605875373,0.027535859495401382
cosine,dice_normal,KG,soft_prompt,,,,0.3326154053211212,,3,capsules,,2,0.00033947997144423425,2.489419460296631
cosine,dice_normal,K,conv_lora,,,,,,3,capsules,,0,0.034406039863824844,0.0
cosine,dice_normal,K,image_projection,,,,,,3,capsules,,0,0.10926418006420135,0.0
cosine,dice_normal,K,dfg_qk,,,,,,3,capsules,,0,1.2601836942849332e-06,0.0
cosine,dice_normal,K,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,dice_normal,K,text_adapter,,,,0.011350207962095737,,3,capsules,,6,0.0002162953605875373,0.00048291246639564633
cosine,dice_normal,K,soft_prompt,,,,0.005449296440929174,,3,capsules,,2,0.00033947997144423425,0.09664327651262283
cosine,dice_normal,Anchor,conv_lora,,,,-0.007589689921587706,,3,capsules,,27,0.034406039863824844,0.0046310946345329285
cosine,dice_normal,Anchor,image_projection,,,,-0.0030598528683185577,,3,capsules,,21,0.10926418006420135,0.003149435855448246
cosine,dice_normal,Anchor,dfg_qk,,,,-0.010619280859827995,,3,capsules,,6,1.2601836942849332e-06,0.0014514914946630597
cosine,dice_normal,Anchor,ss2d,,,,,,3,capsules,,24,0.0,0.0006180328782647848
cosine,dice_normal,Anchor,text_adapter,,,,,,3,capsules,,0,0.0002162953605875373,0.0
cosine,dice_normal,Anchor,soft_prompt,,,,,,3,capsules,,0,0.00033947997144423425,0.0
cosine,dice_abnormal,KG,conv_lora,,,,,,3,capsules,,0,6.777609348297119,0.0
cosine,dice_abnormal,KG,image_projection,,,,,,3,capsules,,0,19.18695068359375,0.0
cosine,dice_abnormal,KG,dfg_qk,,,,,,3,capsules,,0,0.00023209000937640667,0.0
cosine,dice_abnormal,KG,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,dice_abnormal,KG,text_adapter,,,,0.0002621881722006947,,3,capsules,,6,0.02815674990415573,0.027535859495401382
cosine,dice_abnormal,KG,soft_prompt,,,,0.43523624539375305,,3,capsules,,2,0.050921306014060974,2.489419460296631
cosine,dice_abnormal,K,conv_lora,,,,,,3,capsules,,0,6.777609348297119,0.0
cosine,dice_abnormal,K,image_projection,,,,,,3,capsules,,0,19.18695068359375,0.0
cosine,dice_abnormal,K,dfg_qk,,,,,,3,capsules,,0,0.00023209000937640667,0.0
cosine,dice_abnormal,K,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,dice_abnormal,K,text_adapter,,,,0.008924288675189018,,3,capsules,,6,0.02815674990415573,0.00048291246639564633
cosine,dice_abnormal,K,soft_prompt,,,,0.02597888372838497,,3,capsules,,2,0.050921306014060974,0.09664327651262283
cosine,dice_abnormal,Anchor,conv_lora,,,,-0.0027961651794612408,,3,capsules,,27,6.777609348297119,0.0046310946345329285
cosine,dice_abnormal,Anchor,image_projection,,,,-0.003289151471108198,,3,capsules,,21,19.18695068359375,0.003149435855448246
cosine,dice_abnormal,Anchor,dfg_qk,,,,-0.26559561491012573,,3,capsules,,6,0.00023209000937640667,0.0014514914946630597
cosine,dice_abnormal,Anchor,ss2d,,,,,,3,capsules,,24,0.0,0.0006180328782647848
cosine,dice_abnormal,Anchor,text_adapter,,,,,,3,capsules,,0,0.02815674990415573,0.0
cosine,dice_abnormal,Anchor,soft_prompt,,,,,,3,capsules,,0,0.050921306014060974,0.0
cosine,KG,K,conv_lora,,,,,,3,capsules,,0,0.0,0.0
cosine,KG,K,image_projection,,,,,,3,capsules,,0,0.0,0.0
cosine,KG,K,dfg_qk,,,,,,3,capsules,,0,0.0,0.0
cosine,KG,K,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,KG,K,text_adapter,,,,0.11062580347061157,,3,capsules,,6,0.027535859495401382,0.00048291246639564633
cosine,KG,K,soft_prompt,,,,0.031061897054314613,,3,capsules,,2,2.489419460296631,0.09664327651262283
cosine,KG,Anchor,conv_lora,,,,,,3,capsules,,0,0.0,0.0046310946345329285
cosine,KG,Anchor,image_projection,,,,,,3,capsules,,0,0.0,0.003149435855448246
cosine,KG,Anchor,dfg_qk,,,,,,3,capsules,,0,0.0,0.0014514914946630597
cosine,KG,Anchor,ss2d,,,,,,3,capsules,,0,0.0,0.0006180328782647848
cosine,KG,Anchor,text_adapter,,,,,,3,capsules,,0,0.027535859495401382,0.0
cosine,KG,Anchor,soft_prompt,,,,,,3,capsules,,0,2.489419460296631,0.0
cosine,K,Anchor,conv_lora,,,,,,3,capsules,,0,0.0,0.0046310946345329285
cosine,K,Anchor,image_projection,,,,,,3,capsules,,0,0.0,0.003149435855448246
cosine,K,Anchor,dfg_qk,,,,,,3,capsules,,0,0.0,0.0014514914946630597
cosine,K,Anchor,ss2d,,,,,,3,capsules,,0,0.0,0.0006180328782647848
cosine,K,Anchor,text_adapter,,,,,,3,capsules,,0,0.00048291246639564633,0.0
cosine,K,Anchor,soft_prompt,,,,,,3,capsules,,0,0.09664327651262283,0.0
