arm,index,image_id,category,label,area_ratio,connected_components,boundary_area_ratio,stage,branch,score_gap_g1,score_gap_g2,score_gap_g3,score_ss2d_g1,score_ss2d_g2,score_ss2d_g3,weight_gap_g1,weight_gap_g2,weight_gap_g3,weight_ss2d_g1,weight_ss2d_g2,weight_ss2d_g3,weight_final_g1,weight_final_g2,weight_final_g3,entropy_final,effective_groups,max_weight,gap_ss2d_l1,gap_ss2d_js
A,923,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2,1,0.00046958155066263176,1,0.8968253968253969,1,abnormal,-2.21484375,1.98046875,-0.4150390625,-74.75,66.75,-13.953125,0.013619721867144108,0.9040018320083618,0.08237842470407486,0.0,1.0,8.934661789379504e-36,0.01225774921476841,0.9136016368865967,0.07414057850837708,0.3294057250022888,1.3901417255401611,0.9136016368865967,0.19199630618095398,0.034481000155210495
A,923,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2,1,0.00046958155066263176,1,0.8968253968253969,2,normal,-3.04296875,-1.6474609375,-1.513671875,-89.5,-48.5,-44.53125,0.1036059632897377,0.41825971007347107,0.47813430428504944,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09324536472558975,0.3782883882522583,0.5284662246704102,0.9260034561157227,2.524400234222412,0.5284662246704102,1.0066382884979248,0.1932172179222107
A,923,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2,1,0.00046958155066263176,1,0.8968253968253969,2,abnormal,-2.990234375,2.232421875,-0.7138671875,-87.9375,65.6875,-20.984375,0.00509768957272172,0.945244550704956,0.049657758325338364,0.0,1.0,2.2849827795600974e-38,0.004587920382618904,0.9507200717926025,0.04469197988510132,0.21164903044700623,1.235714077949524,0.9507200717926025,0.10951089859008789,0.0193621926009655
A,923,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2,1,0.00046958155066263176,1,0.8968253968253969,3,normal,-2.3515625,-1.9208984375,-1.453125,-50.96875,-41.625,-31.515625,0.20023863017559052,0.3080228269100189,0.49173858761787415,3.5612093274295376e-09,4.0694576455280185e-05,0.9999593496322632,0.1802147626876831,0.2772246301174164,0.5425606369972229,0.9962277412414551,2.7080469131469727,0.5425606369972229,1.0164415836334229,0.22012858092784882
A,923,macaroni2/Data/Images/Anomaly/017.JPG,macaroni2,1,0.00046958155066263176,1,0.8968253968253969,3,abnormal,-2.271484375,2.255859375,-0.0960693359375,-49.25,48.875,-2.0625,0.009773420169949532,0.9041634798049927,0.08606316894292831,2.4242463432819335e-43,1.0,7.553093256356414e-23,0.008796078152954578,0.9137471318244934,0.07745684683322906,0.322194367647171,1.380152940750122,0.9137471318244934,0.19167309999465942,0.03442083299160004
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.2734375,-1.7099609375,-1.1455078125,-76.4375,-57.5,-38.4375,0.17105643451213837,0.30050671100616455,0.5284368395805359,3.139132557537509e-17,5.263340430161634e-09,1.0,0.1539507806301117,0.2704560458660126,0.5755931735038757,0.9596527814865112,2.6107900142669678,0.5755931735038757,0.9431263208389282,0.20040389895439148
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.22265625,1.986328125,-0.41650390625,-74.75,66.75,-13.953125,0.013445351272821426,0.9047130346298218,0.0818416029214859,0.0,1.0,8.934661789379504e-36,0.012100815773010254,0.9142417311668396,0.07365743815898895,0.3275129199028015,1.3875129222869873,0.9142417311668396,0.19057391583919525,0.03421613946557045
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.6513671875,-1.517578125,-89.5,-48.5,-44.53125,0.10342471301555634,0.41834431886672974,0.4782310128211975,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.0930822417140007,0.37836453318595886,0.5285532474517822,0.9257457256317139,2.523749589920044,0.5285532474517822,1.0064449310302734,0.1931614726781845
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.99609375,2.236328125,-0.7158203125,-87.9375,65.6875,-20.984375,0.005049864761531353,0.9455657005310059,0.04938442260026932,0.0,1.0,2.2849827795600974e-38,0.004544878378510475,0.9510091543197632,0.044445980340242386,0.21066635847091675,1.2345004081726074,0.9510091543197632,0.10886858403682709,0.019246283918619156
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.396484375,-1.95703125,-1.4814453125,-50.96875,-41.625,-31.515625,0.19806957244873047,0.3073759078979492,0.4945545196533203,3.5612093274295376e-09,4.0694576455280185e-05,0.9999593496322632,0.1782626062631607,0.276642382144928,0.5450949668884277,0.9936681389808655,2.701124429702759,0.5450949668884277,1.0108096599578857,0.2185688614845276
A,924,macaroni2/Data/Images/Normal/0892.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.314453125,2.298828125,-0.097900390625,-49.25,48.875,-2.0625,0.009009817615151405,0.908319354057312,0.08267088234424591,2.4242463432819335e-43,1.0,7.553093256356414e-23,0.00810883566737175,0.9174874424934387,0.0744037926197052,0.31137266755104065,1.3652979135513306,0.9174874424934387,0.18336135149002075,0.03287570923566818
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.267578125,-1.7060546875,-1.142578125,-76.4375,-57.5,-38.4375,0.17142194509506226,0.30056124925613403,0.5280168056488037,3.139132557537509e-17,5.263340430161634e-09,1.0,0.15427975356578827,0.2705051302909851,0.5752151012420654,0.9601231813430786,2.612018346786499,0.5752151012420654,0.9439663887023926,0.20062704384326935
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.216796875,1.982421875,-0.41552734375,-74.75,66.75,-13.953125,0.013570070266723633,0.9042314887046814,0.08219842612743378,0.0,1.0,8.934661789379504e-36,0.01221306249499321,0.9138083457946777,0.07397858053445816,0.3288058638572693,1.3893080949783325,0.9138083457946777,0.191537007689476,0.03439544886350632
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.046875,-1.6494140625,-1.515625,-89.5,-48.5,-44.53125,0.10342471301555634,0.41834431886672974,0.4782310128211975,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.0930822417140007,0.37836453318595886,0.5285532474517822,0.9257457256317139,2.523749589920044,0.5285532474517822,1.0064449310302734,0.1931614726781845
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.994140625,2.234375,-0.71484375,-87.9375,65.6875,-20.984375,0.005068794824182987,0.9454100131988525,0.049521155655384064,0.0,1.0,2.2849827795600974e-38,0.004561915062367916,0.9508690237998962,0.04456903785467148,0.2111341655254364,1.235077977180481,0.9508690237998962,0.10917993634939194,0.019302448257803917
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.33984375,-1.912109375,-1.447265625,-50.9375,-41.59375,-31.5,0.20099718868732452,0.3082851767539978,0.49071770906448364,3.617287580581774e-09,4.133539550821297e-05,0.9999586343765259,0.18089745938777924,0.2774607837200165,0.5416417717933655,0.9971365332603455,2.7105093002319336,0.5416417717933655,1.018481969833374,0.22069260478019714
A,925,macaroni2/Data/Images/Normal/0685.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.26171875,2.24609375,-0.09564208984375,-49.21875,48.84375,-2.060546875,0.009955485351383686,0.9031929969787598,0.0868515595793724,2.5783891743576634e-43,1.0,7.808089072981123e-23,0.008959936909377575,0.9128736853599548,0.0781664028763771,0.32470110058784485,1.3836169242858887,0.9128736853599548,0.19361405074596405,0.03478230535984039
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.271484375,-1.7080078125,-1.14453125,-76.4375,-57.5,-38.4375,0.17114472389221191,0.3006618022918701,0.528193473815918,3.139132557537509e-17,5.263340430161634e-09,1.0,0.15403024852275848,0.27059561014175415,0.5753741264343262,0.9598627686500549,2.6113381385803223,0.5753741264343262,0.9436130523681641,0.20053315162658691
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.21875,1.984375,-0.416015625,-74.75,66.75,-13.953125,0.013520590960979462,0.904460608959198,0.08201877772808075,0.0,1.0,8.934661789379504e-36,0.01216853130608797,0.9140145778656006,0.07381689548492432,0.32820695638656616,1.3884762525558472,0.9140145778656006,0.19107875227928162,0.03431013599038124
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.650390625,-1.5166015625,-89.5,-48.5,-44.53125,0.10333418846130371,0.4183865487575531,0.4782792627811432,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09300076961517334,0.3784025311470032,0.5285966992378235,0.9256168603897095,2.5234243869781494,0.5285966992378235,1.0063483715057373,0.19313360750675201
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.99609375,2.236328125,-0.71533203125,-88.0,65.6875,-20.984375,0.005049743223935366,0.9455429315567017,0.049407344311475754,0.0,1.0,2.2849827795600974e-38,0.004544768948107958,0.9509886503219604,0.04446660727262497,0.2107289433479309,1.2345776557922363,0.9509886503219604,0.10891415178775787,0.01925450935959816
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.3828125,-1.9462890625,-1.4736328125,-50.96875,-41.625,-31.515625,0.19882281124591827,0.30764222145080566,0.49353498220443726,3.5612093274295376e-09,4.0694576455280185e-05,0.9999593496322632,0.1789405196905136,0.2768820822238922,0.5441774129867554,0.9945862293243408,2.7036054134368896,0.5441774129867554,1.0128487348556519,0.21913298964500427
A,926,macaroni2/Data/Images/Normal/0026.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.302734375,2.28515625,-0.09735107421875,-49.25,48.875,-2.060546875,0.009228445589542389,0.9070351719856262,0.08373641222715378,2.4242463432819335e-43,1.0,7.567860101413427e-23,0.008305600844323635,0.9163316488265991,0.07536277174949646,0.31470298767089844,1.3698523044586182,0.9163316488265991,0.18592968583106995,0.03335261344909668
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.267578125,-1.7060546875,-1.1435546875,-76.4375,-57.5,-38.4375,0.17151035368442535,0.30071622133255005,0.5277734398841858,3.139132557537509e-17,5.263340430161634e-09,1.0,0.15435931086540222,0.2706446051597595,0.5749961137771606,0.960332989692688,2.6125664710998535,0.5749961137771606,0.9444531202316284,0.20075637102127075
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.216796875,1.982421875,-0.41552734375,-74.75,66.75,-13.953125,0.013570070266723633,0.9042314887046814,0.08219842612743378,0.0,1.0,8.934661789379504e-36,0.01221306249499321,0.9138083457946777,0.07397858053445816,0.3288058638572693,1.3893080949783325,0.9138083457946777,0.191537007689476,0.03439544886350632
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.052734375,-1.6533203125,-1.51953125,-89.5,-48.5,-44.53125,0.10324373841285706,0.41842877864837646,0.47832754254341125,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09291936457157135,0.3784405589103699,0.5286401510238647,0.9254881143569946,2.523099660873413,0.5286401510238647,1.0062518119812012,0.1931057870388031
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-3.0,2.240234375,-0.71630859375,-87.9375,65.6875,-20.984375,0.005011849105358124,0.945807695388794,0.04918045550584793,0.0,1.0,2.2849827795600974e-38,0.004510663915425539,0.9512269496917725,0.04426240921020508,0.20992067456245422,1.2335801124572754,0.9512269496917725,0.10838460922241211,0.019158966839313507
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.294921875,-1.875,-1.4189453125,-51.0,-41.625,-31.53125,0.20312564074993134,0.30912524461746216,0.4877491295337677,3.5059954939242743e-09,4.133539550821297e-05,0.9999586343765259,0.18281307816505432,0.2782168686389923,0.5389700531959534,0.9997254610061646,2.7175354957580566,0.5389700531959534,1.0244190692901611,0.2223447859287262
A,927,macaroni2/Data/Images/Normal/0796.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.216796875,2.201171875,-0.09381103515625,-49.25,48.90625,-2.0625,0.010836148634552956,0.8986164331436157,0.09054739028215408,2.3541814200656927e-43,1.0,7.320708717630236e-23,0.00975253339856863,0.9087547659873962,0.08149264752864838,0.3364279270172119,1.3999379873275757,0.9087547659873962,0.20276710391044617,0.03649090975522995
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.271484375,-1.708984375,-1.14453125,-76.4375,-57.5,-38.4375,0.17119498550891876,0.30045652389526367,0.5283485651016235,3.139132557537509e-17,5.263340430161634e-09,1.0,0.154075488448143,0.2704108655452728,0.5755137205123901,0.9597829580307007,2.6111297607421875,0.5755137205123901,0.9433029294013977,0.2004508078098297
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.220703125,1.9853515625,-0.416259765625,-74.75,66.75,-13.953125,0.013482920825481415,0.904586911201477,0.08193015307188034,0.0,1.0,8.934661789379504e-36,0.012134628370404243,0.9141282439231873,0.07373713701963425,0.3278597593307495,1.3879942893981934,0.9141282439231873,0.1908261626958847,0.034263141453266144
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.6513671875,-1.517578125,-89.5,-48.5,-44.53125,0.10342471301555634,0.41834431886672974,0.4782310128211975,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.0930822417140007,0.37836453318595886,0.5285532474517822,0.9257457256317139,2.523749589920044,0.5285532474517822,1.0064449310302734,0.1931614726781845
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.99609375,2.236328125,-0.71533203125,-87.9375,65.6875,-20.984375,0.005049743223935366,0.9455429315567017,0.049407344311475754,0.0,1.0,2.2849827795600974e-38,0.004544768948107958,0.9509886503219604,0.04446660727262497,0.2107289433479309,1.2345776557922363,0.9509886503219604,0.10891415178775787,0.01925450935959816
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.365234375,-1.9326171875,-1.462890625,-50.96875,-41.59375,-31.515625,0.19973395764827728,0.30784711241722107,0.49241894483566284,3.561204664492834e-09,4.198630995233543e-05,0.9999580383300781,0.17976056039333344,0.27706658840179443,0.5431728363037109,0.9956201314926147,2.70640230178833,0.5431728363037109,1.0150781869888306,0.2197456657886505
A,928,macaroni2/Data/Images/Normal/0013.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.28515625,2.26953125,-0.0966796875,-49.21875,48.875,-2.060546875,0.00952393189072609,0.9055072069168091,0.08496881276369095,2.5083242511414226e-43,1.0,7.567860101413427e-23,0.008571538142859936,0.9149565100669861,0.07647193223237991,0.31871122121810913,1.3753541707992554,0.9149565100669861,0.18898554146289825,0.03392060101032257
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.271484375,-1.708984375,-1.1455078125,-76.4375,-57.46875,-38.4375,0.1712832897901535,0.3006115257740021,0.5281051397323608,3.139132557537509e-17,5.430416560869844e-09,1.0,0.1541549563407898,0.27055037021636963,0.5752946138381958,0.9599930047988892,2.611678123474121,0.5752946138381958,0.9437897205352783,0.20058009028434753
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.220703125,1.9853515625,-0.416259765625,-74.75,66.75,-13.953125,0.013482920825481415,0.904586911201477,0.08193015307188034,0.0,1.0,8.934661789379504e-36,0.012134628370404243,0.9141282439231873,0.07373713701963425,0.3278597593307495,1.3879942893981934,0.9141282439231873,0.1908261626958847,0.034263141453266144
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.6513671875,-1.517578125,-89.5,-48.5,-44.53125,0.10342471301555634,0.41834431886672974,0.4782310128211975,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.0930822417140007,0.37836453318595886,0.5285532474517822,0.9257457256317139,2.523749589920044,0.5285532474517822,1.0064449310302734,0.1931614726781845
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.99609375,2.236328125,-0.7158203125,-87.9375,65.6875,-20.984375,0.005049864761531353,0.9455657005310059,0.04938442260026932,0.0,1.0,2.2849827795600974e-38,0.004544878378510475,0.9510091543197632,0.044445980340242386,0.21066635847091675,1.2345004081726074,0.9510091543197632,0.10886858403682709,0.019246283918619156
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.37109375,-1.9375,-1.4658203125,-51.0,-41.65625,-31.53125,0.1993858963251114,0.30761095881462097,0.49300312995910645,3.5060001568609778e-09,4.006368908449076e-05,0.9999599456787109,0.17944730818271637,0.27685385942459106,0.543698787689209,0.9951298832893372,2.705075740814209,0.543698787689209,1.013913631439209,0.21943014860153198
A,929,macaroni2/Data/Images/Normal/0953.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.291015625,2.275390625,-0.096923828125,-49.28125,48.90625,-2.0625,0.009418889880180359,0.9060762524604797,0.0845048576593399,2.284116496849452e-43,1.0,7.320708717630236e-23,0.008477000519633293,0.9154686331748962,0.07605437189340591,0.3172314763069153,1.3733203411102295,0.9154686331748962,0.18784749507904053,0.03370903432369232
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,1,normal,-2.2734375,-1.7099609375,-1.146484375,-76.4375,-57.46875,-38.4375,0.17114472389221191,0.3006618022918701,0.528193473815918,3.139132557537509e-17,5.430416560869844e-09,1.0,0.15403024852275848,0.27059561014175415,0.5753741264343262,0.9598627686500549,2.6113381385803223,0.5753741264343262,0.9436130523681641,0.20053315162658691
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,1,abnormal,-2.22265625,1.9873046875,-0.41650390625,-74.75,66.75,-13.953125,0.013433476909995079,0.9047971963882446,0.08176933228969574,0.0,1.0,8.934661789379504e-36,0.012090128846466541,0.9143174886703491,0.07359239459037781,0.32730281352996826,1.3872214555740356,0.9143174886703491,0.19040560722351074,0.03418485075235367
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,2,normal,-3.05078125,-1.6513671875,-1.517578125,-89.5,-48.5,-44.53125,0.10324373841285706,0.41842877864837646,0.47832754254341125,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09291936457157135,0.3784405589103699,0.5286401510238647,0.9254881143569946,2.523099660873413,0.5286401510238647,1.0062518119812012,0.1931057870388031
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,2,abnormal,-2.99609375,2.236328125,-0.7158203125,-87.9375,65.6875,-20.984375,0.005049864761531353,0.9455657005310059,0.04938442260026932,0.0,1.0,2.2849827795600974e-38,0.004544878378510475,0.9510091543197632,0.044445980340242386,0.21066635847091675,1.2345004081726074,0.9510091543197632,0.10886858403682709,0.019246283918619156
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,3,normal,-2.380859375,-1.9443359375,-1.4716796875,-51.0,-41.625,-31.53125,0.19882281124591827,0.30764222145080566,0.49353498220443726,3.5059954939242743e-09,4.133539550821297e-05,0.9999586343765259,0.1789405196905136,0.276882141828537,0.5441773533821106,0.9945862889289856,2.7036056518554688,0.5441773533821106,1.0128473043441772,0.21913021802902222
A,930,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2,1,0.00013043931962850882,1,1.0,3,abnormal,-2.298828125,2.283203125,-0.0972900390625,-49.25,48.90625,-2.0625,0.009280606172978878,0.9068328142166138,0.0838865265250206,2.3541814200656927e-43,1.0,7.320708717630236e-23,0.008352545090019703,0.9161495566368103,0.07549787312746048,0.3152610659599304,1.3706170320510864,0.9161495566368103,0.18633431196212769,0.03342772275209427
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.26953125,-1.70703125,-1.1435546875,-76.4375,-57.5,-38.4375,0.1712832897901535,0.3006115257740021,0.5281051397323608,3.139132557537509e-17,5.263340430161634e-09,1.0,0.1541549563407898,0.27055037021636963,0.5752946138381958,0.9599930047988892,2.611678123474121,0.5752946138381958,0.9437897205352783,0.20058009028434753
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.21875,1.9833984375,-0.415771484375,-74.75,66.75,-13.953125,0.01353226788341999,0.9043581485748291,0.08210964500904083,0.0,1.0,8.934661789379504e-36,0.012179040350019932,0.9139223098754883,0.07389868050813675,0.3284580707550049,1.3888249397277832,0.9139223098754883,0.19128376245498657,0.03434831276535988
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.6513671875,-1.517578125,-89.5,-48.5,-44.53125,0.10342471301555634,0.41834431886672974,0.4782310128211975,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.0930822417140007,0.37836453318595886,0.5285532474517822,0.9257457256317139,2.523749589920044,0.5285532474517822,1.0064449310302734,0.1931614726781845
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.99609375,2.236328125,-0.71533203125,-87.9375,65.6875,-20.984375,0.005049743223935366,0.9455429315567017,0.049407344311475754,0.0,1.0,2.2849827795600974e-38,0.004544768948107958,0.9509886503219604,0.04446660727262497,0.2107289433479309,1.2345776557922363,0.9509886503219604,0.10891415178775787,0.01925450935959816
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.353515625,-1.9228515625,-1.455078125,-50.96875,-41.625,-31.515625,0.20023863017559052,0.3080228269100189,0.49173858761787415,3.5612093274295376e-09,4.0694576455280185e-05,0.9999593496322632,0.1802147626876831,0.2772246301174164,0.5425606369972229,0.9962277412414551,2.7080469131469727,0.5425606369972229,1.0164415836334229,0.22012858092784882
A,931,macaroni2/Data/Images/Normal/0629.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.2734375,2.2578125,-0.09619140625,-49.25,48.90625,-2.0625,0.009737424552440643,0.9043592214584351,0.0859033390879631,2.3541814200656927e-43,1.0,7.320708717630236e-23,0.008763682097196579,0.9139233231544495,0.07731300592422485,0.32168877124786377,1.379455327987671,0.9139233231544495,0.1912815421819687,0.034347888082265854
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.27734375,-1.7138671875,-1.1484375,-76.4375,-57.5,-38.4375,0.1709681749343872,0.30035164952278137,0.528680145740509,3.139132557537509e-17,5.263340430161634e-09,1.0,0.1538713574409485,0.270316481590271,0.5758121013641357,0.9594424962997437,2.610240936279297,0.5758121013641357,0.9426397085189819,0.2002747654914856
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.2265625,1.9912109375,-0.417236328125,-74.75,66.75,-13.953125,0.013335377909243107,0.9052343964576721,0.08143024146556854,0.0,1.0,8.934661789379504e-36,0.012001839466392994,0.9147109389305115,0.07328721880912781,0.32615092396736145,1.3856244087219238,0.9147109389305115,0.18953122198581696,0.034022148698568344
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.048828125,-1.650390625,-1.5166015625,-89.5,-48.5,-44.53125,0.10333418846130371,0.4183865487575531,0.4782792627811432,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09300076961517334,0.3784025311470032,0.5285966992378235,0.9256168603897095,2.5234243869781494,0.5285966992378235,1.0063483715057373,0.19313360750675201
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-2.994140625,2.236328125,-0.71533203125,-87.9375,65.6875,-20.984375,0.005059565417468548,0.9455335140228271,0.049406856298446655,0.0,1.0,2.2849827795600974e-38,0.004553608596324921,0.9509801864624023,0.04446616768836975,0.21077489852905273,1.2346343994140625,0.9509801864624023,0.10893291234970093,0.019257906824350357
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.40625,-1.9658203125,-1.4873046875,-50.9375,-41.59375,-31.5,0.19762767851352692,0.3069898188114166,0.49538248777389526,3.617287580581774e-09,4.133539550821297e-05,0.9999586343765259,0.1778649091720581,0.2762949764728546,0.5458400845527649,0.9929868578910828,2.699284791946411,0.5458400845527649,1.0091522932052612,0.21810853481292725
A,932,macaroni2/Data/Images/Normal/0779.JPG,macaroni2,0,0.0,0,0.0,3,abnormal,-2.32421875,2.30859375,-0.09832763671875,-49.21875,48.84375,-2.060546875,0.008844507858157158,0.9092400670051575,0.0819154605269432,2.5783891743576634e-43,1.0,7.808089072981123e-23,0.007960056886076927,0.9183160662651062,0.07372391223907471,0.3089563548564911,1.3620028495788574,0.9183160662651062,0.18151989579200745,0.03253406286239624
A,933,macaroni2/Data/Images/Normal/0479.JPG,macaroni2,0,0.0,0,0.0,1,normal,-2.275390625,-1.7119140625,-1.1474609375,-76.4375,-57.5,-38.4375,0.17105643451213837,0.30050671100616455,0.5284368395805359,3.139132557537509e-17,5.263340430161634e-09,1.0,0.1539507806301117,0.2704560458660126,0.5755931735038757,0.9596527814865112,2.6107900142669678,0.5755931735038757,0.9431263208389282,0.20040389895439148
A,933,macaroni2/Data/Images/Normal/0479.JPG,macaroni2,0,0.0,0,0.0,1,abnormal,-2.224609375,1.9892578125,-0.4169921875,-74.75,66.75,-13.953125,0.013384473510086536,0.9050250053405762,0.08159048110246658,0.0,1.0,8.934661789379504e-36,0.012046026065945625,0.9145225286483765,0.07343143224716187,0.326706200838089,1.3863940238952637,0.9145225286483765,0.18994995951652527,0.03410004824399948
A,933,macaroni2/Data/Images/Normal/0479.JPG,macaroni2,0,0.0,0,0.0,2,normal,-3.05859375,-1.65625,-1.5224609375,-89.5,-48.5,-44.53125,0.10297281295061111,0.4185551702976227,0.4784720242023468,2.8986095336825874e-20,0.018546564504504204,0.9814534187316895,0.09267552942037582,0.3785543143749237,0.5287701487541199,0.9251018762588501,2.522125244140625,0.5287701487541199,1.00596284866333,0.19302242994308472
A,933,macaroni2/Data/Images/Normal/0479.JPG,macaroni2,0,0.0,0,0.0,2,abnormal,-3.005859375,2.244140625,-0.7177734375,-87.9375,65.6875,-20.984375,0.004964692983776331,0.9461029767990112,0.048932284116744995,0.0,1.0,2.2849827795600974e-38,0.004468223545700312,0.9514926671981812,0.044039055705070496,0.20900766551494598,1.2324544191360474,0.9514926671981812,0.10779400169849396,0.01905248314142227
A,933,macaroni2/Data/Images/Normal/0479.JPG,macaroni2,0,0.0,0,0.0,3,normal,-2.34375,-1.9150390625,-1.44921875,-50.9375,-41.59375,-31.5,0.20074409246444702,0.30819785594940186,0.49105799198150635,3.617287580581774e-09,4.133539550821297e-05,0.9999586343765259,0.18066968023777008,0.2773821949958801,0.5419480204582214,0.9968340396881104,2.7096896171569824,0.5419480204582214,1.017801284790039,0.220503568649292
